indvar0(* 1),indvar0(* 2),indvar0(* 3),indvar0(* 4),stime0
0.000000, 6.954755, 0.857000, 0.000000, 31-Dec-2005
0.049490, 6.954439, 0.891000, 0.044095, 01-Jan-2006
0.049551, 6.924480, 0.891000, 0.044150, 02-Jan-2006
0.107724, 6.973969, 0.812000, 0.087472, 03-Jan-2006
0.107663, 6.958602, 0.654000, 0.070412, 04-Jan-2006
0.000000, 6.999469, 0.534000, 0.000000, 05-Jan-2006
0.000000, 6.636153, 0.531000, 0.000000, 06-Jan-2006
0.000000, 6.076653, 0.524000, 0.000000, 07-Jan-2006
0.000000, 5.769357, 0.605000, 0.000000, 08-Jan-2006
0.000000, 5.757582, 0.605000, 0.000000, 09-Jan-2006
0.000704, 5.751878, 0.679000, 0.000478, 10-Jan-2006
0.000704, 5.692867, 0.686000, 0.000483, 11-Jan-2006
0.000000, 5.689663, 0.707000, 0.000000, 12-Jan-2006
0.016673, 5.689663, 0.948000, 0.015806, 13-Jan-2006
0.026776, 5.689408, 0.948000, 0.025383, 14-Jan-2006
0.010102, 5.706082, 0.618000, 0.006243, 15-Jan-2006
0.000000, 5.716143, 0.743000, 0.000000, 16-Jan-2006
0.143878, 5.716143, 0.854000, 0.122871, 17-Jan-2006
0.267867, 5.715969, 0.854000, 0.228759, 18-Jan-2006
0.123990, 5.859510, 0.539000, 0.066831, 19-Jan-2006
0.000000, 5.982918, 0.539000, 0.000000, 20-Jan-2006
0.000000, 5.966592, 0.602000, 0.000000, 21-Jan-2006
0.000000, 5.966541, 0.627000, 0.000000, 22-Jan-2006
0.000000, 4.983765, 0.627000, 0.000000, 23-Jan-2006
0.057776, 3.964735, 0.611000, 0.035301, 24-Jan-2006
0.057776, 3.964735, 0.611000, 0.035301, 25-Jan-2006
0.000000, 4.022510, 0.563000, 0.000000, 26-Jan-2006
0.000000, 4.022510, 0.622000, 0.000000, 27-Jan-2006
0.000000, 4.022510, 0.863000, 0.000000, 28-Jan-2006
0.000000, 4.022510, 0.963000, 0.000000, 29-Jan-2006
0.790929, 4.022510, 0.963000, 0.761664, 30-Jan-2006
0.790929, 4.022510, 0.896000, 0.708672, 31-Jan-2006
0.000000, 4.217908, 0.748000, 0.000000, 01-Feb-2006
0.000000, 4.217653, 0.753000, 0.000000, 02-Feb-2006
5.566959, 4.217653, 0.753000, 4.191920, 03-Feb-2006
6.111694, 4.217653, 0.722000, 4.412643, 04-Feb-2006
0.544735, 9.784612, 0.615000, 0.335012, 05-Feb-2006
0.000000, 10.329347, 0.621000, 0.000000, 06-Feb-2006
0.044010, 10.329347, 0.621000, 0.027330, 07-Feb-2006
0.044010, 10.329347, 0.498000, 0.021917, 08-Feb-2006
0.000000, 10.373357, 0.472000, 0.000000, 09-Feb-2006
0.000000, 10.373357, 0.729000, 0.000000, 10-Feb-2006
0.255480, 10.373357, 0.729000, 0.186245, 11-Feb-2006
0.268031, 10.373357, 0.708000, 0.189766, 12-Feb-2006
0.013010, 10.628837, 0.505000, 0.006570, 13-Feb-2006
0.000459, 10.641388, 0.546000, 0.000251, 14-Feb-2006
0.000000, 10.640347, 0.546000, 0.000000, 15-Feb-2006
0.000000, 10.640347, 0.529000, 0.000000, 16-Feb-2006
0.000133, 10.640347, 0.557000, 0.000074, 17-Feb-2006
0.000133, 10.640347, 0.598000, 0.000079, 18-Feb-2006
0.000000, 10.640112, 0.612000, 0.000000, 19-Feb-2006
0.000000, 10.613051, 0.612000, 0.000000, 20-Feb-2006
0.000133, 10.399867, 0.656000, 0.000087, 21-Feb-2006
0.000133, 10.399867, 0.668000, 0.000089, 22-Feb-2006
0.000714, 10.400000, 0.668000, 0.000477, 23-Feb-2006
0.179755, 10.400000, 0.625000, 0.112347, 24-Feb-2006
0.206214, 10.400714, 0.878000, 0.181056, 25-Feb-2006
0.652398, 10.579755, 0.878000, 0.572805, 26-Feb-2006
0.625224, 10.606929, 0.626000, 0.391391, 27-Feb-2006
0.000000, 10.803071, 0.744000, 0.000000, 28-Feb-2006
0.000000, 10.106816, 0.744000, 0.000000, 01-Mar-2006
0.000000, 10.106816, 0.681000, 0.000000, 02-Mar-2006
0.000000, 10.106816, 0.681000, 0.000000, 03-Mar-2006
0.000000, 10.106816, 0.656000, 0.000000, 04-Mar-2006
0.000000, 10.106816, 0.666000, 0.000000, 05-Mar-2006
0.000000, 10.106816, 0.666000, 0.000000, 06-Mar-2006
0.000000, 9.746071, 0.669000, 0.000000, 07-Mar-2006
0.000000, 9.708276, 0.744000, 0.000000, 08-Mar-2006
0.000000, 9.439735, 0.882000, 0.000000, 09-Mar-2006
0.000000, 9.321153, 0.882000, 0.000000, 10-Mar-2006
0.000000, 9.301898, 0.727000, 0.000000, 11-Mar-2006
0.000000, 9.301898, 0.704000, 0.000000, 12-Mar-2006
0.008959, 9.222837, 0.710000, 0.006361, 13-Mar-2006
0.038469, 9.222837, 0.710000, 0.027313, 14-Mar-2006
0.030000, 9.231796, 0.633000, 0.018990, 15-Mar-2006
0.010020, 9.261306, 0.655000, 0.006563, 16-Mar-2006
0.009531, 9.074031, 0.659000, 0.006281, 17-Mar-2006
0.000000, 9.083561, 0.682000, 0.000000, 18-Mar-2006
0.000000, 8.958745, 0.864000, 0.000000, 19-Mar-2006
0.000000, 8.875449, 0.864000, 0.000000, 20-Mar-2006
0.001816, 8.873245, 0.847000, 0.001538, 21-Mar-2006
0.001816, 8.873245, 0.662000, 0.001202, 22-Mar-2006
0.063888, 8.875061, 0.623000, 0.039802, 23-Mar-2006
0.070224, 8.875061, 0.623000, 0.043750, 24-Mar-2006
0.007837, 8.937765, 0.533000, 0.004177, 25-Mar-2006
0.001500, 8.942439, 0.535000, 0.000803, 26-Mar-2006
0.000000, 8.721561, 0.599000, 0.000000, 27-Mar-2006
0.000000, 8.721561, 0.633000, 0.000000, 28-Mar-2006
0.000000, 8.721561, 0.697000, 0.000000, 29-Mar-2006
0.000245, 8.721561, 0.778000, 0.000191, 30-Mar-2006
0.000245, 8.679908, 0.778000, 0.000191, 31-Mar-2006
0.000000, 8.680153, 0.819000, 0.000000, 01-Apr-2006
0.000000, 8.680153, 0.819000, 0.000000, 02-Apr-2006
0.000000, 8.630663, 0.755000, 0.000000, 03-Apr-2006
0.000000, 8.630602, 0.709000, 0.000000, 04-Apr-2006
0.000000, 8.522939, 0.634000, 0.000000, 05-Apr-2006
0.000000, 8.522939, 0.634000, 0.000000, 06-Apr-2006
0.000000, 8.522939, 0.695000, 0.000000, 07-Apr-2006
0.198714, 8.522939, 0.748000, 0.148638, 08-Apr-2006
1.181480, 8.522939, 0.748000, 0.883747, 09-Apr-2006
0.982765, 8.721653, 0.378000, 0.371485, 10-Apr-2006
0.000000, 9.704418, 0.378000, 0.000000, 11-Apr-2006
0.000000, 9.703714, 0.366000, 0.000000, 12-Apr-2006
0.001969, 9.703714, 0.752000, 0.001481, 19-Apr-2006
0.001327, 9.703714, 0.752000, 0.000998, 20-Apr-2006
0.003010, 9.411041, 0.708000, 0.002131, 21-Apr-2006
0.004031, 9.411041, 0.708000, 0.002854, 22-Apr-2006
0.000000, 9.414051, 0.766000, 0.000000, 30-Apr-2006
0.000000, 9.415071, 0.766000, 0.000000, 01-May-2006
0.000000, 8.583704, 0.729000, 0.000000, 02-May-2006
0.000510, 8.583704, 0.729000, 0.000372, 03-May-2006
0.000510, 8.583704, 0.719000, 0.000367, 04-May-2006
0.003020, 8.584214, 0.671000, 0.002027, 05-May-2006
0.004480, 3.017255, 0.675000, 0.003024, 06-May-2006
0.003929, 2.475541, 0.709000, 0.002785, 07-May-2006
0.002469, 2.477000, 0.709000, 0.001751, 08-May-2006
0.923847, 2.479469, 0.714000, 0.659627, 09-May-2006
0.923898, 2.435459, 0.841000, 0.776998, 10-May-2006
0.010541, 3.359306, 0.841000, 0.008865, 11-May-2006
0.010990, 3.359357, 0.749000, 0.008231, 12-May-2006
0.003582, 3.369847, 0.836000, 0.002994, 13-May-2006
0.003255, 3.114867, 0.845000, 0.002751, 14-May-2006
0.003337, 3.105398, 0.845000, 0.002820, 15-May-2006
0.436398, 3.105112, 0.791000, 0.345191, 16-May-2006
0.433235, 3.108276, 0.759000, 0.328825, 17-May-2006
0.000000, 3.541510, 0.758000, 0.000000, 18-May-2006
0.000000, 3.541510, 0.682000, 0.000000, 19-May-2006
0.000000, 3.541378, 0.619000, 0.000000, 20-May-2006
0.000000, 3.541378, 0.623000, 0.000000, 21-May-2006
0.037173, 3.541378, 0.623000, 0.023159, 22-May-2006
1.615949, 3.541378, 0.559000, 0.903315, 02-Jun-2006
0.000000, 3.578418, 0.559000, 0.000000, 03-Jun-2006
0.000000, 4.810541, 0.583000, 0.000000, 04-Jun-2006
0.000224, 4.810541, 0.583000, 0.000131, 05-Jun-2006
0.000224, 4.810541, 0.589000, 0.000132, 06-Jun-2006
0.000122, 4.810765, 0.733000, 0.000090, 07-Jun-2006
0.000122, 4.810765, 0.743000, 0.000091, 08-Jun-2006
0.000163, 4.810888, 0.805000, 0.000131, 09-Jun-2006
0.025745, 4.810888, 1.057000, 0.027212, 10-Jun-2006
0.096622, 4.811051, 1.057000, 0.102130, 11-Jun-2006
2.879582, 4.836633, 1.144000, 3.294241, 12-Jun-2006
2.921398, 4.898714, 1.144000, 3.342079, 13-Jun-2006
0.128286, 7.677745, 0.896000, 0.114944, 14-Jun-2006
0.015429, 7.790112, 0.730000, 0.011263, 15-Jun-2006
0.084959, 7.796010, 0.707000, 0.060066, 16-Jun-2006
0.085837, 7.796010, 0.620000, 0.053219, 17-Jun-2006
0.004959, 7.880969, 0.605000, 0.003000, 18-Jun-2006
0.086745, 7.881847, 0.573000, 0.049705, 19-Jun-2006
0.329327, 7.885929, 0.657000, 0.216368, 20-Jun-2006
0.465867, 7.966776, 0.746000, 0.347537, 21-Jun-2006
0.222092, 8.213439, 0.761000, 0.169012, 22-Jun-2006
0.002949, 8.368755, 0.827000, 0.002439, 23-Jun-2006
0.264000, 8.365306, 0.873000, 0.230472, 24-Jun-2006
0.995867, 8.363867, 0.944000, 0.940099, 25-Jun-2006
1.023959, 8.627806, 0.944000, 0.966617, 26-Jun-2006
0.295357, 9.359735, 0.886000, 0.261686, 27-Jun-2006
0.007357, 9.651765, 0.793000, 0.005834, 28-Jun-2006
0.005469, 9.655092, 0.750000, 0.004102, 29-Jun-2006
0.002673, 9.658878, 0.667000, 0.001783, 30-Jun-2006
0.001551, 9.660316, 0.584000, 0.000906, 01-Jul-2006
1.283276, 9.661551, 0.570000, 0.731467, 02-Jul-2006
2.073235, 9.661867, 0.582000, 1.206623, 03-Jul-2006
1.594816, 10.944827, 0.657000, 1.047794, 04-Jul-2006
0.813755, 11.735102, 0.720000, 0.585904, 05-Jul-2006
0.010786, 12.539643, 0.842000, 0.009082, 06-Jul-2006
1.157367, 12.548857, 0.842000, 0.974503, 07-Jul-2006
1.316204, 12.550429, 0.827000, 1.088501, 08-Jul-2006
0.162204, 13.507510, 0.848000, 0.137549, 09-Jul-2006
0.344857, 12.685153, 0.923000, 0.318303, 10-Jul-2006
